UserID,DateTime,TargetDistance,TargetHeight,GravityStrength,BallType,BallMass,Score,ThresholdValue
6,2026-01-19 10:12:30,7,3,-10,Tennis,5,0
6,2026-01-19 10:12:34,10,3,-10,Tennis,5,8
6,2026-01-19 10:12:37,9,1,-10,Tennis,5,0
6,2026-01-19 10:12:39,5,3,-10,Tennis,5,3
6,2026-01-19 10:12:41,6,1,-10,Tennis,5,0
6,2026-01-19 10:12:44,6,1,-10,Tennis,5,5
6,2026-01-19 10:12:50,5,2,-10,Tennis,5,6
6,2026-01-19 10:12:53,5,2,-10,Tennis,5,3
6,2026-01-19 10:12:57,10,3,-10,Tennis,5,8
6,2026-01-19 10:12:59,7,3,-10,Tennis,5,4
6,2026-01-19 10:13:03,9,3,-10,Tennis,5,4
6,2026-01-19 10:13:06,5,1,-10,Tennis,5,2
6,2026-01-19 10:13:09,6,1,-10,Tennis,5,0
6,2026-01-19 10:13:12,6,2,-10,Tennis,5,0
6,2026-01-19 10:16:08,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:22,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:26,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:30,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:34,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:38,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:50,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:54,0,0,-10,Bowling,5,10
6,2026-01-19 10:16:58,0,0,-10,Bowling,5,10
6,2026-01-19 10:17:02,0,0,-10,Bowling,5,10
6,2026-01-19 10:17:31,0,0,-10,Bowling,5,10
6,2026-01-19 10:17:44,0,0,-10,Bowling,5,10
6,2026-01-19 10:17:48,0,0,-10,Bowling,5,10
6,2026-01-19 10:18:00,0,0,-10,Bowling,5,10
6,2026-01-19 10:18:04,0,0,-10,Bowling,5,10
6,2026-01-19 10:18:08,0,0,-10,Bowling,5,10
6,2026-01-19 10:18:12,0,0,-10,Bowling,5,10
6,2026-01-19 10:18:16,0,0,-10,Bowling,5,10
6,2026-01-19 10:18:20,0,0,-10,Bowling,5,10
6,2026-01-19 10:18:24,0,0,-10,Bowling,5,10
6,2026-01-19 10:19:26,0,0,-10,Bowling,5,9
6,2026-01-19 10:19:26,0,0,-10,Bowling,5,9
6,2026-01-19 10:19:26,0,0,-10,Bowling,5,9
6,2026-01-19 10:19:30,0,0,-10,Bowling,5,9
6,2026-01-19 10:19:34,0,0,-10,Bowling,5,9
6,2026-01-19 10:19:38,0,0,-10,Bowling,5,9
6,2026-01-19 10:19:54,0,0,-10,Bowling,5,10
6,2026-01-19 10:20:08,0,0,-10,Bowling,5,10
6,2026-01-19 10:20:12,0,0,-10,Bowling,5,10
6,2026-01-19 10:20:16,0,0,-10,Bowling,5,10
6,2026-01-19 10:20:59,0,0,-10,Bowling,5,6
6,2026-01-19 10:21:03,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:07,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:11,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:15,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:19,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:23,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:27,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:31,0,0,-10,Bowling,5,9
6,2026-01-19 10:21:35,0,0,-10,Bowling,5,9
6,2026-01-19 10:24:20,6,1,-10,Spear,5,0
6,2026-01-19 10:24:20,6,1,-10,Spear,5,0
6,2026-01-19 10:24:20,6,1,-10,Spear,5,1
6,2026-01-19 10:24:38,9,2,-10,Spear,5,0
6,2026-01-19 10:24:38,8,3,-10,Spear,5,0
6,2026-01-19 10:24:38,5,3,-10,Spear,5,0
6,2026-01-19 10:24:48,7,2,-10,Spear,5,0
6,2026-01-19 10:24:53,5,2,-10,Spear,5,0
6,2026-01-19 10:25:10,6,1,-10,Spear,5,0
6,2026-01-19 10:25:13,8,1,-10,Spear,5,10
6,2026-01-19 10:25:21,10,3,-10,Spear,5,0
6,2026-01-19 10:25:24,9,2,-10,Spear,5,0
6,2026-01-19 10:25:24,5,2,-10,Spear,5,0
6,2026-01-19 10:25:27,6,2,-10,Spear,5,0
6,2026-01-19 10:25:32,9,2,-10,Spear,5,0
6,2026-01-19 10:26:23,9,1,-10,Spear,5,0
6,2026-01-19 10:26:26,8,3,-10,Spear,5,0
6,2026-01-19 10:26:29,6,1,-10,Spear,5,0
6,2026-01-19 10:26:31,5,2,-10,Spear,5,0
6,2026-01-19 10:26:36,7,3,-10,Spear,5,0
6,2026-01-19 10:26:39,8,3,-10,Spear,5,0
6,2026-01-19 10:26:51,9,3,-10,Spear,5,2
6,2026-01-19 10:26:55,8,1,-10,Spear,5,2
6,2026-01-19 10:26:58,6,3,-10,Spear,5,3
6,2026-01-19 10:27:02,9,2,-10,Spear,5,0
6,2026-01-19 10:27:05,8,1,-10,Spear,5,0
6,2026-01-19 10:27:08,9,3,-10,Spear,5,0
6,2026-01-19 10:27:22,10,1,-10,Spear,5,0
6,2026-01-19 10:27:24,10,2,-10,Spear,5,1
